loss -> tensor(0.9363, grad_fn=<AddBackward0>)
loss -> tensor(0.8214, grad_fn=<AddBackward0>)
loss -> tensor(0.8889, grad_fn=<AddBackward0>)
loss -> tensor(1.2975, grad_fn=<AddBackward0>)
loss -> tensor(0.6586, grad_fn=<AddBackward0>)
loss -> tensor(0.9511, grad_fn=<AddBackward0>)
loss -> tensor(0.7108, grad_fn=<AddBackward0>)
loss -> tensor(1.219, grad_fn=<AddBackward0>)
loss -> tensor(0.973, grad_fn=<AddBackward0>)
loss -> tensor(0.6405, grad_fn=<AddBackward0>)
loss -> tensor(0.601, grad_fn=<AddBackward0>)
loss -> tensor(0.7987, grad_fn=<AddBackward0>)
loss -> tensor(0.6287, grad_fn=<AddBackward0>)
loss -> tensor(1.2139, grad_fn=<AddBackward0>)
loss -> tensor(0.9578, grad_fn=<AddBackward0>)
loss -> tensor(1.0475, grad_fn=<AddBackward0>)
loss -> tensor(1.2475, grad_fn=<AddBackward0>)
loss -> tensor(0.7903, grad_fn=<AddBackward0>)
loss -> tensor(1.1328, grad_fn=<AddBackward0>)
loss -> tensor(1.2048, grad_fn=<AddBackward0>)
loss -> tensor(0.8232, grad_fn=<AddBackward0>)
loss -> tensor(1.0535, grad_fn=<AddBackward0>)
loss -> tensor(0.8761, grad_fn=<AddBackward0>)
loss -> tensor(1.0773, grad_fn=<AddBackward0>)
loss -> tensor(0.9583, grad_fn=<AddBackward0>)
loss -> tensor(0.606, grad_fn=<AddBackward0>)
loss -> tensor(0.6905, grad_fn=<AddBackward0>)
loss -> tensor(0.6478, grad_fn=<AddBackward0>)
loss -> tensor(0.6755, grad_fn=<AddBackward0>)
loss -> tensor(0.8845, grad_fn=<AddBackward0>)
loss -> tensor(0.8343, grad_fn=<AddBackward0>)
loss -> tensor(0.9133, grad_fn=<AddBackward0>)
loss -> tensor(0.8417, grad_fn=<AddBackward0>)
loss -> tensor(0.7489, grad_fn=<AddBackward0>)
loss -> tensor(1.0692, grad_fn=<AddBackward0>)
loss -> tensor(0.7811, grad_fn=<AddBackward0>)
loss -> tensor(0.6092, grad_fn=<AddBackward0>)
loss -> tensor(1.267, grad_fn=<AddBackward0>)
loss -> tensor(1.2137, grad_fn=<AddBackward0>)
loss -> tensor(1.0277, grad_fn=<AddBackward0>)
loss -> tensor(0.8547, grad_fn=<AddBackward0>)
loss -> tensor(0.8093, grad_fn=<AddBackward0>)
loss -> tensor(0.9414, grad_fn=<AddBackward0>)
loss -> tensor(0.9598, grad_fn=<AddBackward0>)
loss -> tensor(1.1913, grad_fn=<AddBackward0>)
loss -> tensor(1.2603, grad_fn=<AddBackward0>)
loss -> tensor(1.0688, grad_fn=<AddBackward0>)
loss -> tensor(1.2123, grad_fn=<AddBackward0>)
loss -> tensor(0.79, grad_fn=<AddBackward0>)
loss -> tensor(1.2545, grad_fn=<AddBackward0>)
loss -> tensor(1.1672, grad_fn=<AddBackward0>)
loss -> tensor(0.7139, grad_fn=<AddBackward0>)
loss -> tensor(0.8102, grad_fn=<AddBackward0>)
loss -> tensor(1.1524, grad_fn=<AddBackward0>)
loss -> tensor(0.7273, grad_fn=<AddBackward0>)
loss -> tensor(0.617, grad_fn=<AddBackward0>)
loss -> tensor(0.6526, grad_fn=<AddBackward0>)
loss -> tensor(0.7227, grad_fn=<AddBackward0>)
loss -> tensor(0.8905, grad_fn=<AddBackward0>)
loss -> tensor(0.993, grad_fn=<AddBackward0>)
loss -> tensor(0.7552, grad_fn=<AddBackward0>)
loss -> tensor(1.0794, grad_fn=<AddBackward0>)
loss -> tensor(0.7974, grad_fn=<AddBackward0>)
loss -> tensor(1.2765, grad_fn=<AddBackward0>)
loss -> tensor(1.2288, grad_fn=<AddBackward0>)
loss -> tensor(1.147, grad_fn=<AddBackward0>)
loss -> tensor(0.626, grad_fn=<AddBackward0>)
loss -> tensor(0.9226, grad_fn=<AddBackward0>)
loss -> tensor(0.7347, grad_fn=<AddBackward0>)
loss -> tensor(0.9439, grad_fn=<AddBackward0>)
loss -> tensor(0.8686, grad_fn=<AddBackward0>)
loss -> tensor(0.8982, grad_fn=<AddBackward0>)
loss -> tensor(0.8107, grad_fn=<AddBackward0>)
loss -> tensor(0.8123, grad_fn=<AddBackward0>)
loss -> tensor(0.8723, grad_fn=<AddBackward0>)
loss -> tensor(0.9843, grad_fn=<AddBackward0>)
loss -> tensor(0.8035, grad_fn=<AddBackward0>)
loss -> tensor(1.2506, grad_fn=<AddBackward0>)
loss -> tensor(0.6711, grad_fn=<AddBackward0>)
loss -> tensor(1.2855, grad_fn=<AddBackward0>)
loss -> tensor(1.2771, grad_fn=<AddBackward0>)
loss -> tensor(0.8534, grad_fn=<AddBackward0>)
loss -> tensor(1.2188, grad_fn=<AddBackward0>)
loss -> tensor(0.981, grad_fn=<AddBackward0>)
loss -> tensor(0.7418, grad_fn=<AddBackward0>)
loss -> tensor(1.0302, grad_fn=<AddBackward0>)
loss -> tensor(1.2868, grad_fn=<AddBackward0>)
loss -> tensor(0.8492, grad_fn=<AddBackward0>)
loss -> tensor(0.6072, grad_fn=<AddBackward0>)
loss -> tensor(0.6805, grad_fn=<AddBackward0>)
loss -> tensor(1.1216, grad_fn=<AddBackward0>)
loss -> tensor(1.1134, grad_fn=<AddBackward0>)
loss -> tensor(0.7808, grad_fn=<AddBackward0>)
loss -> tensor(0.8015, grad_fn=<AddBackward0>)
loss -> tensor(0.8857, grad_fn=<AddBackward0>)
loss -> tensor(1.0037, grad_fn=<AddBackward0>)
loss -> tensor(1.0958, grad_fn=<AddBackward0>)
loss -> tensor(1.2204, grad_fn=<AddBackward0>)
loss -> tensor(1.1702, grad_fn=<AddBackward0>)
loss -> tensor(0.8287, grad_fn=<AddBackward0>)
loss -> tensor(1.1656, grad_fn=<AddBackward0>)
loss -> tensor(0.8935, grad_fn=<AddBackward0>)
loss -> tensor(0.9175, grad_fn=<AddBackward0>)
loss -> tensor(1.1691, grad_fn=<AddBackward0>)
loss -> tensor(1.1395, grad_fn=<AddBackward0>)
loss -> tensor(1.0199, grad_fn=<AddBackward0>)
loss -> tensor(0.7071, grad_fn=<AddBackward0>)
loss -> tensor(0.6629, grad_fn=<AddBackward0>)
loss -> tensor(0.7246, grad_fn=<AddBackward0>)
loss -> tensor(1.2635, grad_fn=<AddBackward0>)
loss -> tensor(0.6151, grad_fn=<AddBackward0>)
loss -> tensor(0.8263, grad_fn=<AddBackward0>)
loss -> tensor(0.931, grad_fn=<AddBackward0>)
loss -> tensor(0.7903, grad_fn=<AddBackward0>)
loss -> tensor(0.663, grad_fn=<AddBackward0>)
loss -> tensor(1.1174, grad_fn=<AddBackward0>)
loss -> tensor(0.2441, grad_fn=<AddBackward0>)
loss -> tensor(0.4906, grad_fn=<AddBackward0>)
loss -> tensor(0.3175, grad_fn=<AddBackward0>)
loss -> tensor(0.4861, grad_fn=<AddBackward0>)
loss -> tensor(0.3808, grad_fn=<AddBackward0>)
loss -> tensor(0.4962, grad_fn=<AddBackward0>)
loss -> tensor(0.5082, grad_fn=<AddBackward0>)
loss -> tensor(0.2332, grad_fn=<AddBackward0>)
loss -> tensor(0.3127, grad_fn=<AddBackward0>)
loss -> tensor(0.3686, grad_fn=<AddBackward0>)
loss -> tensor(0.5103, grad_fn=<AddBackward0>)
loss -> tensor(0.2414, grad_fn=<AddBackward0>)
loss -> tensor(0.4091, grad_fn=<AddBackward0>)
loss -> tensor(0.2839, grad_fn=<AddBackward0>)
loss -> tensor(0.5525, grad_fn=<AddBackward0>)
loss -> tensor(0.3427, grad_fn=<AddBackward0>)
loss -> tensor(0.3749, grad_fn=<AddBackward0>)
loss -> tensor(0.4735, grad_fn=<AddBackward0>)
loss -> tensor(0.324, grad_fn=<AddBackward0>)
loss -> tensor(0.3358, grad_fn=<AddBackward0>)
loss -> tensor(0.5111, grad_fn=<AddBackward0>)
loss -> tensor(0.3961, grad_fn=<AddBackward0>)
loss -> tensor(0.2976, grad_fn=<AddBackward0>)
loss -> tensor(0.4335, grad_fn=<AddBackward0>)
loss -> tensor(0.2279, grad_fn=<AddBackward0>)
loss -> tensor(0.2608, grad_fn=<AddBackward0>)
loss -> tensor(0.4548, grad_fn=<AddBackward0>)
loss -> tensor(0.4194, grad_fn=<AddBackward0>)
loss -> tensor(0.49, grad_fn=<AddBackward0>)
loss -> tensor(0.5637, grad_fn=<AddBackward0>)
loss -> tensor(0.2885, grad_fn=<AddBackward0>)
loss -> tensor(0.5024, grad_fn=<AddBackward0>)
loss -> tensor(0.451, grad_fn=<AddBackward0>)
loss -> tensor(0.4333, grad_fn=<AddBackward0>)
loss -> tensor(0.5098, grad_fn=<AddBackward0>)
loss -> tensor(0.5172, grad_fn=<AddBackward0>)
loss -> tensor(0.3108, grad_fn=<AddBackward0>)
loss -> tensor(0.2842, grad_fn=<AddBackward0>)
loss -> tensor(0.4644, grad_fn=<AddBackward0>)
loss -> tensor(0.491, grad_fn=<AddBackward0>)
loss -> tensor(0.5752, grad_fn=<AddBackward0>)
loss -> tensor(0.5847, grad_fn=<AddBackward0>)
loss -> tensor(0.459, grad_fn=<AddBackward0>)
loss -> tensor(0.377, grad_fn=<AddBackward0>)
loss -> tensor(0.2855, grad_fn=<AddBackward0>)
loss -> tensor(0.4384, grad_fn=<AddBackward0>)
loss -> tensor(0.2714, grad_fn=<AddBackward0>)
loss -> tensor(0.212, grad_fn=<AddBackward0>)
loss -> tensor(0.2873, grad_fn=<AddBackward0>)
loss -> tensor(0.2733, grad_fn=<AddBackward0>)
loss -> tensor(0.2868, grad_fn=<AddBackward0>)
loss -> tensor(0.3512, grad_fn=<AddBackward0>)
loss -> tensor(0.2188, grad_fn=<AddBackward0>)
loss -> tensor(0.3849, grad_fn=<AddBackward0>)
loss -> tensor(0.4061, grad_fn=<AddBackward0>)
loss -> tensor(0.2274, grad_fn=<AddBackward0>)
loss -> tensor(0.5921, grad_fn=<AddBackward0>)
loss -> tensor(0.5796, grad_fn=<AddBackward0>)
loss -> tensor(0.4717, grad_fn=<AddBackward0>)
loss -> tensor(0.2876, grad_fn=<AddBackward0>)
loss -> tensor(0.3511, grad_fn=<AddBackward0>)
loss -> tensor(0.2118, grad_fn=<AddBackward0>)
loss -> tensor(0.5081, grad_fn=<AddBackward0>)
loss -> tensor(0.5928, grad_fn=<AddBackward0>)
loss -> tensor(0.387, grad_fn=<AddBackward0>)
loss -> tensor(0.3378, grad_fn=<AddBackward0>)
loss -> tensor(0.5364, grad_fn=<AddBackward0>)
loss -> tensor(0.4763, grad_fn=<AddBackward0>)
loss -> tensor(0.5684, grad_fn=<AddBackward0>)
loss -> tensor(0.5001, grad_fn=<AddBackward0>)
loss -> tensor(0.564, grad_fn=<AddBackward0>)
loss -> tensor(0.2522, grad_fn=<AddBackward0>)
loss -> tensor(0.562, grad_fn=<AddBackward0>)
loss -> tensor(0.3155, grad_fn=<AddBackward0>)
loss -> tensor(0.5186, grad_fn=<AddBackward0>)
loss -> tensor(0.4379, grad_fn=<AddBackward0>)
loss -> tensor(0.4038, grad_fn=<AddBackward0>)
loss -> tensor(0.5974, grad_fn=<AddBackward0>)
loss -> tensor(0.4094, grad_fn=<AddBackward0>)
loss -> tensor(0.2263, grad_fn=<AddBackward0>)
loss -> tensor(0.3834, grad_fn=<AddBackward0>)
loss -> tensor(0.4498, grad_fn=<AddBackward0>)
loss -> tensor(0.3898, grad_fn=<AddBackward0>)
loss -> tensor(0.3688, grad_fn=<AddBackward0>)
loss -> tensor(0.5395, grad_fn=<AddBackward0>)
loss -> tensor(0.2948, grad_fn=<AddBackward0>)
loss -> tensor(0.5042, grad_fn=<AddBackward0>)
loss -> tensor(0.3211, grad_fn=<AddBackward0>)
loss -> tensor(0.2364, grad_fn=<AddBackward0>)
loss -> tensor(0.5558, grad_fn=<AddBackward0>)
loss -> tensor(0.2901, grad_fn=<AddBackward0>)
loss -> tensor(0.5997, grad_fn=<AddBackward0>)
loss -> tensor(0.4274, grad_fn=<AddBackward0>)
loss -> tensor(0.5844, grad_fn=<AddBackward0>)
loss -> tensor(0.4494, grad_fn=<AddBackward0>)
loss -> tensor(0.5665, grad_fn=<AddBackward0>)
loss -> tensor(0.4506, grad_fn=<AddBackward0>)
loss -> tensor(0.4263, grad_fn=<AddBackward0>)
loss -> tensor(0.5952, grad_fn=<AddBackward0>)
loss -> tensor(0.5539, grad_fn=<AddBackward0>)
loss -> tensor(0.3525, grad_fn=<AddBackward0>)
loss -> tensor(0.3833, grad_fn=<AddBackward0>)
loss -> tensor(0.2642, grad_fn=<AddBackward0>)
loss -> tensor(0.5641, grad_fn=<AddBackward0>)
loss -> tensor(0.2671, grad_fn=<AddBackward0>)
loss -> tensor(0.548, grad_fn=<AddBackward0>)
loss -> tensor(0.3353, grad_fn=<AddBackward0>)
loss -> tensor(0.391, grad_fn=<AddBackward0>)
loss -> tensor(0.2794, grad_fn=<AddBackward0>)
loss -> tensor(0.5077, grad_fn=<AddBackward0>)
loss -> tensor(0.5479, grad_fn=<AddBackward0>)
loss -> tensor(0.4077, grad_fn=<AddBackward0>)
loss -> tensor(0.2574, grad_fn=<AddBackward0>)
loss -> tensor(0.5626, grad_fn=<AddBackward0>)
loss -> tensor(0.2651, grad_fn=<AddBackward0>)
loss -> tensor(0.2792, grad_fn=<AddBackward0>)
loss -> tensor(0.5932, grad_fn=<AddBackward0>)
loss -> tensor(0.5206, grad_fn=<AddBackward0>)
loss -> tensor(0.3336, grad_fn=<AddBackward0>)
loss -> tensor(0.3983, grad_fn=<AddBackward0>)
loss -> tensor(0.4152, grad_fn=<AddBackward0>)
loss -> tensor(0.5441, grad_fn=<AddBackward0>)
loss -> tensor(0.5665, grad_fn=<AddBackward0>)
loss -> tensor(0.2851, grad_fn=<AddBackward0>)
loss -> tensor(0.411, grad_fn=<AddBackward0>)
loss -> tensor(0.5962, grad_fn=<AddBackward0>)
loss -> tensor(0.3702, grad_fn=<AddBackward0>)
loss -> tensor(0.3627, grad_fn=<AddBackward0>)
loss -> tensor(0.3719, grad_fn=<AddBackward0>)
loss -> tensor(0.4275, grad_fn=<AddBackward0>)
loss -> tensor(0.4326, grad_fn=<AddBackward0>)
loss -> tensor(0.5291, grad_fn=<AddBackward0>)
loss -> tensor(0.2258, grad_fn=<AddBackward0>)
loss -> tensor(0.3921, grad_fn=<AddBackward0>)
loss -> tensor(0.568, grad_fn=<AddBackward0>)
loss -> tensor(0.5973, grad_fn=<AddBackward0>)
loss -> tensor(0.3786, grad_fn=<AddBackward0>)
loss -> tensor(0.2669, grad_fn=<AddBackward0>)
loss -> tensor(0.559, grad_fn=<AddBackward0>)
loss -> tensor(0.3417, grad_fn=<AddBackward0>)
loss -> tensor(0.4889, grad_fn=<AddBackward0>)
loss -> tensor(0.5445, grad_fn=<AddBackward0>)
loss -> tensor(0.2619, grad_fn=<AddBackward0>)
loss -> tensor(0.5704, grad_fn=<AddBackward0>)
loss -> tensor(0.2481, grad_fn=<AddBackward0>)
loss -> tensor(0.5009, grad_fn=<AddBackward0>)
loss -> tensor(0.2423, grad_fn=<AddBackward0>)
loss -> tensor(0.352, grad_fn=<AddBackward0>)
loss -> tensor(0.3892, grad_fn=<AddBackward0>)
loss -> tensor(0.5244, grad_fn=<AddBackward0>)
loss -> tensor(0.2376, grad_fn=<AddBackward0>)
loss -> tensor(0.3472, grad_fn=<AddBackward0>)
loss -> tensor(0.5448, grad_fn=<AddBackward0>)
loss -> tensor(0.3777, grad_fn=<AddBackward0>)
loss -> tensor(0.2229, grad_fn=<AddBackward0>)
loss -> tensor(0.3287, grad_fn=<AddBackward0>)
loss -> tensor(0.5493, grad_fn=<AddBackward0>)
loss -> tensor(0.2136, grad_fn=<AddBackward0>)
loss -> tensor(0.2075, grad_fn=<AddBackward0>)
loss -> tensor(0.4566, grad_fn=<AddBackward0>)
loss -> tensor(0.5988, grad_fn=<AddBackward0>)
loss -> tensor(0.2578, grad_fn=<AddBackward0>)
loss -> tensor(0.3525, grad_fn=<AddBackward0>)
loss -> tensor(0.2149, grad_fn=<AddBackward0>)
loss -> tensor(0.406, grad_fn=<AddBackward0>)
loss -> tensor(0.2923, grad_fn=<AddBackward0>)
loss -> tensor(0.332, grad_fn=<AddBackward0>)
loss -> tensor(0.4085, grad_fn=<AddBackward0>)
loss -> tensor(0.4276, grad_fn=<AddBackward0>)
loss -> tensor(0.3394, grad_fn=<AddBackward0>)
loss -> tensor(0.5293, grad_fn=<AddBackward0>)
loss -> tensor(0.4309, grad_fn=<AddBackward0>)
loss -> tensor(0.4493, grad_fn=<AddBackward0>)
loss -> tensor(0.2097, grad_fn=<AddBackward0>)
loss -> tensor(0.3848, grad_fn=<AddBackward0>)
loss -> tensor(0.3193, grad_fn=<AddBackward0>)
loss -> tensor(0.5441, grad_fn=<AddBackward0>)
loss -> tensor(0.2696, grad_fn=<AddBackward0>)
loss -> tensor(0.4428, grad_fn=<AddBackward0>)
loss -> tensor(0.2808, grad_fn=<AddBackward0>)
loss -> tensor(0.3381, grad_fn=<AddBackward0>)
loss -> tensor(0.5102, grad_fn=<AddBackward0>)
loss -> tensor(0.4372, grad_fn=<AddBackward0>)
loss -> tensor(0.2183, grad_fn=<AddBackward0>)
loss -> tensor(0.335, grad_fn=<AddBackward0>)
loss -> tensor(0.4113, grad_fn=<AddBackward0>)
loss -> tensor(0.2452, grad_fn=<AddBackward0>)
loss -> tensor(0.2145, grad_fn=<AddBackward0>)
loss -> tensor(0.5028, grad_fn=<AddBackward0>)
loss -> tensor(0.5088, grad_fn=<AddBackward0>)
loss -> tensor(0.5979, grad_fn=<AddBackward0>)
loss -> tensor(0.4169, grad_fn=<AddBackward0>)
loss -> tensor(0.3433, grad_fn=<AddBackward0>)
loss -> tensor(0.2234, grad_fn=<AddBackward0>)
loss -> tensor(0.4396, grad_fn=<AddBackward0>)
loss -> tensor(0.3161, grad_fn=<AddBackward0>)
loss -> tensor(0.2114, grad_fn=<AddBackward0>)
loss -> tensor(0.5842, grad_fn=<AddBackward0>)
loss -> tensor(0.3095, grad_fn=<AddBackward0>)
loss -> tensor(0.4738, grad_fn=<AddBackward0>)
loss -> tensor(0.2046, grad_fn=<AddBackward0>)
loss -> tensor(0.5167, grad_fn=<AddBackward0>)
loss -> tensor(0.3729, grad_fn=<AddBackward0>)
loss -> tensor(0.4564, grad_fn=<AddBackward0>)
loss -> tensor(0.242, grad_fn=<AddBackward0>)
loss -> tensor(0.5997, grad_fn=<AddBackward0>)
loss -> tensor(0.3629, grad_fn=<AddBackward0>)
loss -> tensor(0.3288, grad_fn=<AddBackward0>)
loss -> tensor(0.4405, grad_fn=<AddBackward0>)
loss -> tensor(0.505, grad_fn=<AddBackward0>)
loss -> tensor(0.3824, grad_fn=<AddBackward0>)
loss -> tensor(0.577, grad_fn=<AddBackward0>)
loss -> tensor(0.4731, grad_fn=<AddBackward0>)
loss -> tensor(0.5388, grad_fn=<AddBackward0>)
loss -> tensor(0.3997, grad_fn=<AddBackward0>)
loss -> tensor(0.2786, grad_fn=<AddBackward0>)
loss -> tensor(0.5041, grad_fn=<AddBackward0>)
loss -> tensor(0.5971, grad_fn=<AddBackward0>)
loss -> tensor(0.3516, grad_fn=<AddBackward0>)
loss -> tensor(0.2589, grad_fn=<AddBackward0>)
loss -> tensor(0.5949, grad_fn=<AddBackward0>)
loss -> tensor(0.3996, grad_fn=<AddBackward0>)
loss -> tensor(0.362, grad_fn=<AddBackward0>)
loss -> tensor(0.5515, grad_fn=<AddBackward0>)
loss -> tensor(0.2656, grad_fn=<AddBackward0>)
loss -> tensor(0.2862, grad_fn=<AddBackward0>)
loss -> tensor(0.3571, grad_fn=<AddBackward0>)
loss -> tensor(0.473, grad_fn=<AddBackward0>)
loss -> tensor(0.5625, grad_fn=<AddBackward0>)
loss -> tensor(0.3106, grad_fn=<AddBackward0>)
loss -> tensor(0.3535, grad_fn=<AddBackward0>)
loss -> tensor(0.5576, grad_fn=<AddBackward0>)
loss -> tensor(0.5852, grad_fn=<AddBackward0>)
loss -> tensor(0.5046, grad_fn=<AddBackward0>)
loss -> tensor(0.5473, grad_fn=<AddBackward0>)
loss -> tensor(0.244, grad_fn=<AddBackward0>)
loss -> tensor(0.3445, grad_fn=<AddBackward0>)
loss -> tensor(0.3278, grad_fn=<AddBackward0>)
loss -> tensor(0.5389, grad_fn=<AddBackward0>)
loss -> tensor(0.2029, grad_fn=<AddBackward0>)
loss -> tensor(0.2591, grad_fn=<AddBackward0>)
loss -> tensor(0.2198, grad_fn=<AddBackward0>)
loss -> tensor(0.5061, grad_fn=<AddBackward0>)
loss -> tensor(0.2282, grad_fn=<AddBackward0>)
loss -> tensor(0.3843, grad_fn=<AddBackward0>)
loss -> tensor(0.3813, grad_fn=<AddBackward0>)
loss -> tensor(0.5439, grad_fn=<AddBackward0>)
loss -> tensor(0.3401, grad_fn=<AddBackward0>)
loss -> tensor(0.4224, grad_fn=<AddBackward0>)
loss -> tensor(0.2322, grad_fn=<AddBackward0>)
loss -> tensor(0.3557, grad_fn=<AddBackward0>)
loss -> tensor(0.5197, grad_fn=<AddBackward0>)
loss -> tensor(0.3051, grad_fn=<AddBackward0>)
loss -> tensor(0.2822, grad_fn=<AddBackward0>)
loss -> tensor(0.5857, grad_fn=<AddBackward0>)
loss -> tensor(0.5459, grad_fn=<AddBackward0>)
loss -> tensor(0.2389, grad_fn=<AddBackward0>)
loss -> tensor(0.4553, grad_fn=<AddBackward0>)
loss -> tensor(0.2827, grad_fn=<AddBackward0>)
loss -> tensor(0.3816, grad_fn=<AddBackward0>)
loss -> tensor(0.4177, grad_fn=<AddBackward0>)
loss -> tensor(0.3382, grad_fn=<AddBackward0>)
loss -> tensor(0.4592, grad_fn=<AddBackward0>)
loss -> tensor(0.5227, grad_fn=<AddBackward0>)
loss -> tensor(0.5104, grad_fn=<AddBackward0>)
loss -> tensor(0.2916, grad_fn=<AddBackward0>)
loss -> tensor(0.487, grad_fn=<AddBackward0>)
loss -> tensor(0.5437, grad_fn=<AddBackward0>)
loss -> tensor(0.5143, grad_fn=<AddBackward0>)
loss -> tensor(0.3339, grad_fn=<AddBackward0>)
loss -> tensor(0.4902, grad_fn=<AddBackward0>)
loss -> tensor(0.2482, grad_fn=<AddBackward0>)
loss -> tensor(0.26, grad_fn=<AddBackward0>)
loss -> tensor(0.2136, grad_fn=<AddBackward0>)
loss -> tensor(0.3121, grad_fn=<AddBackward0>)
loss -> tensor(0.5947, grad_fn=<AddBackward0>)
loss -> tensor(0.5548, grad_fn=<AddBackward0>)
loss -> tensor(0.5152, grad_fn=<AddBackward0>)
loss -> tensor(0.405, grad_fn=<AddBackward0>)
loss -> tensor(0.2378, grad_fn=<AddBackward0>)
loss -> tensor(0.5184, grad_fn=<AddBackward0>)
loss -> tensor(0.261, grad_fn=<AddBackward0>)
loss -> tensor(0.2937, grad_fn=<AddBackward0>)
loss -> tensor(0.3754, grad_fn=<AddBackward0>)
loss -> tensor(0.3331, grad_fn=<AddBackward0>)
loss -> tensor(0.3248, grad_fn=<AddBackward0>)
loss -> tensor(0.4366, grad_fn=<AddBackward0>)
loss -> tensor(0.2787, grad_fn=<AddBackward0>)
loss -> tensor(0.5494, grad_fn=<AddBackward0>)
loss -> tensor(0.2127, grad_fn=<AddBackward0>)
loss -> tensor(0.568, grad_fn=<AddBackward0>)
loss -> tensor(0.2694, grad_fn=<AddBackward0>)
loss -> tensor(0.2402, grad_fn=<AddBackward0>)
loss -> tensor(0.2531, grad_fn=<AddBackward0>)
loss -> tensor(0.5414, grad_fn=<AddBackward0>)
loss -> tensor(0.3594, grad_fn=<AddBackward0>)
loss -> tensor(0.3742, grad_fn=<AddBackward0>)
loss -> tensor(0.2114, grad_fn=<AddBackward0>)
loss -> tensor(0.258, grad_fn=<AddBackward0>)
loss -> tensor(0.2003, grad_fn=<AddBackward0>)
loss -> tensor(0.4327, grad_fn=<AddBackward0>)
loss -> tensor(0.2918, grad_fn=<AddBackward0>)
loss -> tensor(0.5713, grad_fn=<AddBackward0>)
loss -> tensor(0.2403, grad_fn=<AddBackward0>)
loss -> tensor(0.2583, grad_fn=<AddBackward0>)
loss -> tensor(0.4858, grad_fn=<AddBackward0>)
loss -> tensor(0.3434, grad_fn=<AddBackward0>)
loss -> tensor(0.3206, grad_fn=<AddBackward0>)
loss -> tensor(0.3369, grad_fn=<AddBackward0>)
loss -> tensor(0.559, grad_fn=<AddBackward0>)
loss -> tensor(0.2718, grad_fn=<AddBackward0>)
loss -> tensor(0.3274, grad_fn=<AddBackward0>)
loss -> tensor(0.5226, grad_fn=<AddBackward0>)
loss -> tensor(0.4186, grad_fn=<AddBackward0>)
loss -> tensor(0.4909, grad_fn=<AddBackward0>)
loss -> tensor(0.3336, grad_fn=<AddBackward0>)
loss -> tensor(0.3123, grad_fn=<AddBackward0>)
loss -> tensor(0.3945, grad_fn=<AddBackward0>)
loss -> tensor(0.2754, grad_fn=<AddBackward0>)
loss -> tensor(0.5504, grad_fn=<AddBackward0>)
loss -> tensor(0.3742, grad_fn=<AddBackward0>)
loss -> tensor(0.27, grad_fn=<AddBackward0>)
loss -> tensor(0.5137, grad_fn=<AddBackward0>)
loss -> tensor(0.2946, grad_fn=<AddBackward0>)
loss -> tensor(0.3445, grad_fn=<AddBackward0>)
loss -> tensor(0.2239, grad_fn=<AddBackward0>)
loss -> tensor(0.2868, grad_fn=<AddBackward0>)
loss -> tensor(0.3874, grad_fn=<AddBackward0>)
loss -> tensor(0.5566, grad_fn=<AddBackward0>)
loss -> tensor(0.4048, grad_fn=<AddBackward0>)
loss -> tensor(0.2708, grad_fn=<AddBackward0>)
loss -> tensor(0.5143, grad_fn=<AddBackward0>)
loss -> tensor(0.2616, grad_fn=<AddBackward0>)
loss -> tensor(0.471, grad_fn=<AddBackward0>)
loss -> tensor(0.4751, grad_fn=<AddBackward0>)
loss -> tensor(0.3496, grad_fn=<AddBackward0>)
loss -> tensor(0.2772, grad_fn=<AddBackward0>)
loss -> tensor(0.5624, grad_fn=<AddBackward0>)
loss -> tensor(0.5805, grad_fn=<AddBackward0>)
loss -> tensor(0.4544, grad_fn=<AddBackward0>)
loss -> tensor(0.2861, grad_fn=<AddBackward0>)
loss -> tensor(0.4388, grad_fn=<AddBackward0>)
loss -> tensor(0.5506, grad_fn=<AddBackward0>)
loss -> tensor(0.4882, grad_fn=<AddBackward0>)
loss -> tensor(0.3579, grad_fn=<AddBackward0>)
loss -> tensor(0.579, grad_fn=<AddBackward0>)
loss -> tensor(0.3264, grad_fn=<AddBackward0>)
loss -> tensor(0.3343, grad_fn=<AddBackward0>)
loss -> tensor(0.3022, grad_fn=<AddBackward0>)
loss -> tensor(0.4765, grad_fn=<AddBackward0>)
loss -> tensor(0.5402, grad_fn=<AddBackward0>)
loss -> tensor(0.2784, grad_fn=<AddBackward0>)
loss -> tensor(0.2185, grad_fn=<AddBackward0>)
loss -> tensor(0.2918, grad_fn=<AddBackward0>)
loss -> tensor(0.2311, grad_fn=<AddBackward0>)
loss -> tensor(0.5943, grad_fn=<AddBackward0>)
loss -> tensor(0.2671, grad_fn=<AddBackward0>)
loss -> tensor(0.2426, grad_fn=<AddBackward0>)
loss -> tensor(0.5188, grad_fn=<AddBackward0>)
loss -> tensor(0.2728, grad_fn=<AddBackward0>)
loss -> tensor(0.2457, grad_fn=<AddBackward0>)
loss -> tensor(0.3202, grad_fn=<AddBackward0>)
loss -> tensor(0.5753, grad_fn=<AddBackward0>)
loss -> tensor(0.5383, grad_fn=<AddBackward0>)
loss -> tensor(0.4767, grad_fn=<AddBackward0>)
loss -> tensor(0.4343, grad_fn=<AddBackward0>)
loss -> tensor(0.4401, grad_fn=<AddBackward0>)
loss -> tensor(0.2549, grad_fn=<AddBackward0>)
